linked_public_doc,internal_date,internal_text,internal_event_type,internal_aspect,final_internal_sentiment,is_gap_case,public_date,public_headline,public_text,public_event_type,public_aspect,baseline_sentiment,finbert_sentiment,finbert_score,final_public_sentiment,gap_days,sentiment_gap_score,narrative_gap_flag,risk_score,advisory_output
news_025712,2020-03-29 00:00:00,Internal sentiment indicates that Team appears confident the results will come in well. Flag for review.,EARNINGS,regulatory,neutral,False,2020-03-30 00:00:00,U.S. senators scrutinize meat packers' big profits during pandemic,"U.S. senators scrutinize meat packers' big profits during pandemic. U.S. senators are calling for investigations of record profit margins for beef processors like Tyson Foods and Cargill, after ranchers complained surging meat prices due to coronavirus hoarding did not translate into higher cattle prices",EARNINGS,regulatory,neutral,negative,0.9481835961341858,negative,1,1,1,7,Internal discussion shows neutral sentiment regarding EARNINGS 1 day(s) before public reporting remains negative.
news_025498,2020-04-01 00:00:00,There seems to be positive momentum around performance expectations. Could be important.,EARNINGS,revenue_growth,neutral,False,2020-04-02 00:00:00,JPMorgan Chase probably unable to accept small business loan applications Friday: memo,"JPMorgan Chase probably unable to accept small business loan applications Friday: memo. JPMorgan Chase & Co emailed many small business customers on Thursday to tell them it is still awaiting federal guidance on the small business loans program Congress approved last week, and it may not be ready to accept applications when the program launches on Friday",EARNINGS,revenue_growth,neutral,negative,0.8925261497497559,negative,1,1,1,7,Internal discussion shows neutral sentiment regarding EARNINGS 1 day(s) before public reporting remains negative.
news_022994,2020-05-25 00:00:00,Internal sentiment indicates that Discussion suggests the regulatory angle may become more serious. This may matter soon.,REGULATORY,regulatory,neutral,False,2020-05-26 00:00:00,COVID-19 lawsuit takes on McDonald's like it was a rowdy bar,"COVID-19 lawsuit takes on McDonald's like it was a rowdy bar. As U.S. businesses reopen, worried workers and their advocates are borrowing a legal strategy commonly used to shut down rowdy topless bars to try and force employers to strengthen protection against further spread of the coronavirus",REGULATORY,regulatory,positive,negative,0.873214840888977,negative,1,1,1,7,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is neutral, appearing 1 day(s) earlier than external coverage."
news_022895,2020-05-27 00:00:00,There seems to be stronger upside conviction internally. Worth monitoring.,FORECAST,general,neutral,False,2020-05-28 00:00:00,"EasyJet to cut 4,500 jobs to stay competitive after crisis","EasyJet to cut 4,500 jobs to stay competitive after crisis. Britain's easyJet plans to cut up to 4,500 jobs and shrink its fleet to adjust to the smaller travel market which is forecast to emerge from the coronavirus crisis",FORECAST,general,neutral,negative,0.9707403182983398,negative,1,1,1,7,Internal discussion shows neutral sentiment regarding FORECAST 1 day(s) before public reporting remains negative.
news_022256,2020-06-10 00:00:00,Internal sentiment indicates that Team appears more confident on the outlook than external coverage shows. Worth monitoring.,FORECAST,timing,neutral,False,2020-06-11 00:00:00,Wall Street plunges to close with biggest one-day loss since March 16,Wall Street plunges to close with biggest one-day loss since March 16. Wall Street plummeted on Thursday as investors reacted to renewed fears of a pandemic resurgence and digested dour economic forecasts from the U.S. Federal Reserve,FORECAST,timing,neutral,negative,0.9636808633804321,negative,1,1,1,7,Internal discussion shows neutral sentiment regarding FORECAST 1 day(s) before public reporting remains negative.
news_021026,2020-07-09 00:00:00,"From the tone of recent messages, Internal tone points to elevated compliance sensitivity.",REGULATORY,regulatory,neutral,False,2020-07-10 00:00:00,"EU regulators to decide by July 31 on Alstom, Bombardier deal","EU regulators to decide by July 31 on Alstom, Bombardier deal. European Union antitrust regulators have set a new deadline of July 31 to rule on Alstom's bid for Bombardier Inc's transport business after the French TGV high-speed train maker offered to sell assets to address competition concerns",REGULATORY,regulatory,negative,negative,0.7803074717521667,negative,1,1,1,7,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is neutral, appearing 1 day(s) earlier than external coverage."
news_047733,2018-08-14 00:00:00,The current internal view is that Internal tone is more confident around the agreement. Flag for review.,PARTNERSHIP,strategic_event,positive,True,2018-08-15 00:00:00,"Musk bid for Tesla: no formal offer, no firm deals with advisers","Musk bid for Tesla: no formal offer, no firm deals with advisers. (This August 14 story was corrected to say ""private"" instaed of ""public"" in paragraph 14)",PARTNERSHIP,strategic_event,neutral,neutral,0.9015777111053467,neutral,1,1,1,6,Internal discussion shows positive sentiment regarding PARTNERSHIP 1 day(s) before public reporting remains neutral.
news_045815,2018-10-16 00:00:00,Internal sentiment indicates that There seems to be stronger belief in the strategic value of this deal. Keep an eye on this.,PARTNERSHIP,strategic_event,positive,True,2018-10-17 00:00:00,Appeals court to hear U.S. Justice Department objection to AT&T deal on Dec. 6,"Appeals court to hear U.S. Justice Department objection to AT&T deal on Dec. 6. A U.S. appeals court will hear oral arguments on Dec. 6 in the Justice Department's fight against AT&T Inc's $85.4 billion purchase of Time Warner, the court said on Wednesday",PARTNERSHIP,strategic_event,positive,neutral,0.7491405606269836,neutral,1,1,1,6,Internal discussion shows positive sentiment regarding PARTNERSHIP 1 day(s) before public reporting remains neutral.
news_045489,2018-10-25 00:00:00,"From the tone of recent messages, Internal discussion suggests confidence around the listing process. Could be important.",IPO,timing,positive,True,2018-10-26 00:00:00,Volkswagen has held kick-off meeting for 2019 Traton IPO: sources,"Volkswagen has held kick-off meeting for 2019 Traton IPO: sources. Volkswagen has held an initial meeting to discuss plans for the flotation of its trucks unit Traton, set to be Germany's biggest of 2019, after hiring a quartet of banks to manage the potential 6 billion euro ($6.8 billion) IPO, people close to the matter said",IPO,timing,neutral,neutral,0.7151982188224792,neutral,1,1,1,6,Internal discussion shows positive sentiment regarding IPO 1 day(s) before public reporting remains neutral.
news_008084,2019-10-20 00:00:00,"Based on internal discussion, The internal view seems more positive than the public framing. This may matter soon.",PARTNERSHIP,strategic_event,positive,True,2019-10-21 00:00:00,The Guardian view on deadlock in parliament: still time to thwart Johnson’s reckless deal,The Guardian view on deadlock in parliament: still time to thwart Johnson’s reckless deal,PARTNERSHIP,strategic_event,neutral,neutral,0.649013876914978,neutral,1,1,1,6,Internal discussion shows positive sentiment regarding PARTNERSHIP 1 day(s) before public reporting remains neutral.
news_020223,2018-01-08 00:00:00,"From the tone of recent messages, Internal tone is more confident around the agreement.",PARTNERSHIP,strategic_event,neutral,False,2018-01-09 00:00:00,Jared Kushner's company under renewed scrutiny over Chinese and Israeli deals,Jared Kushner's company under renewed scrutiny over Chinese and Israeli deals,PARTNERSHIP,strategic_event,neutral,negative,0.9361271262168884,negative,1,1,1,5,Internal discussion shows neutral sentiment regarding PARTNERSHIP 1 day(s) before public reporting remains negative.
news_052590,2018-04-01 00:00:00,Team comments suggest that Internal tone is more confident around the agreement. This may matter soon.,PARTNERSHIP,strategic_event,neutral,False,2018-04-02 00:00:00,U.S. fights AT&T deal by citing Time Warner's clout with cable companies,"U.S. fights AT&T deal by citing Time Warner's clout with cable companies. The Justice Department, seeking to stop AT&T Inc's deal to purchase Time Warner Inc, sought on Monday to show how often Time Warner subsidiary Turner would threaten to cut off cable companies to win concessions during contract negotiations",PARTNERSHIP,strategic_event,neutral,negative,0.8957746624946594,negative,1,1,1,5,Internal discussion shows neutral sentiment regarding PARTNERSHIP 1 day(s) before public reporting remains negative.
news_051861,2018-04-18 00:00:00,The current internal view is that Discussion suggests the partnership could be more meaningful than reported. Could be important.,PARTNERSHIP,strategic_event,neutral,False,2018-04-19 00:00:00,Opel labor leaders fear Eisenach plant workforce could halve,"Opel labor leaders fear Eisenach plant workforce could halve. German labor leaders fear Opel's Eisenach factory could lose half its 1,800 workforce unless a deal is struck with owner PSA Group over working conditions, amid escalating tensions between German union IG Metall and Opel's management",PARTNERSHIP,strategic_event,neutral,negative,0.9709176421165466,negative,1,1,1,5,Internal discussion shows neutral sentiment regarding PARTNERSHIP 1 day(s) before public reporting remains negative.
news_051210,2018-05-07 00:00:00,"From the tone of recent messages, There seems to be stronger belief in the strategic value of this deal.",PARTNERSHIP,strategic_event,neutral,False,2018-05-08 00:00:00,Siemens strikes deal with German unions over job cuts,"Siemens strikes deal with German unions over job cuts. Siemens has reached an agreement in principle with trade unions about its plans to cut jobs and restructure its struggling Power and Gas (PG) and Process Industries and Drives (PD) businesses in Germany, it said on Tuesday",PARTNERSHIP,strategic_event,neutral,negative,0.8908509612083435,negative,1,1,1,5,Internal discussion shows neutral sentiment regarding PARTNERSHIP 1 day(s) before public reporting remains negative.
news_047915,2018-08-07 00:00:00,Discussion suggests the partnership could be more meaningful than reported. This may matter soon.,PARTNERSHIP,strategic_event,neutral,False,2018-08-08 00:00:00,Wall Street sees funding hurdle to Musk's plan to take Tesla private,Wall Street sees funding hurdle to Musk's plan to take Tesla private. Tesla Inc Chief Executive Officer Elon Musk's plan to take the electric car maker private raised doubts among Wall Street analysts about the billionaire' s ability to gather enough financial backing to complete the deal,PARTNERSHIP,strategic_event,neutral,negative,0.8521625399589539,negative,1,1,1,5,Internal discussion shows neutral sentiment regarding PARTNERSHIP 1 day(s) before public reporting remains negative.
